"","cell","scenario","scNum","biomass.BC","biomass.BG","biomass.FBP","biomass.ZL","biomass.DC","biomass.CEP1","biomass.CEP2","biomass.FDB","biomass.FDD","biomass.FDC","biomass.FDE","biomass.FDF","biomass.FDM","biomass.FDO","biomass.FDP","biomass.FDS","biomass.BD","biomass.PL","biomass.WDG","biomass.BFD","biomass.BFF","biomass.BFS","biomass.ZG","biomass.DL","biomass.MA","biomass.BMD","biomass.BMS","biomass.BML","biomass.BO","biomass.FMM","biomass.FMN","biomass.MB","biomass.ZS","biomass.PB","biomass.SP","biomass.PS","biomass.PIN","biomass.FVB","biomass.FVD","biomass.FVO","biomass.FVS","biomass.FVT","biomass.FVV","biomass.FPL","biomass.FPO","biomass.FPS","biomass.PWN1","biomass.PWN2","biomass.DR","biomass.REP","biomass.SB","biomass.SG","biomass.BB","biomass.SHB","biomass.SHC","biomass.SHD","biomass.SHP","biomass.SHR","biomass.SSK","biomass.WHB","biomass.WHS","biomass.WHT","biomass.ZM"
"32","C_31","No fishing",1,0.000142777475750752,92.8151487808507,0.0241275322470418,1496.64718239727,1.25243399781361e-05,3723.65420553282,3281.66281342601,0.0561114112614342,0.34561803546325,514.43636694059,28.5566437997319,4.80717722226338,3.09855610319587,32.1754362408393,0.00523707316874708,0.0412133073987121,73.6977023050219,163854.048540651,0,30.9874487729957,0.0283722305196864,3195.96547008142,0.0349797175305764,222906589.314425,1.24774291528553e-06,3248.01088096097,1.41831548304635e-06,0.0628711025290934,6.48980654812874,2.83343410843415,171.97428208679,9.67971586041658,1491.53756721361,0.822941416011997,0.00136541567615202,1887181831514.6,0,24.8980691291576,11.7329692644599,53.3784767794438,1.42186031240757,0.280475980362912,83.9882820429887,0.0698978288184361,120.163059515474,1.82715127253483,6.9231849281901,10.2774320308007,13915061190.4045,0.00293220919629358,0.582952612059287,1.24774291528553e-06,10.0906008890857,0.0426597809907576,0.0202354028048768,15.0227346570636,0.00414267005729864,0.133511927714629,0,0.151078233426448,1.61776240925247,0.673834447288219,1251.48807229159
"33","C_32","No fishing",1,1.97206385546005e-05,146.770620809983,0.255800199996068,2830.44953877011,1.72988057496488e-06,1018.89278736227,891.37156897351,0.119324662151839,0.722566913368894,945.958621592248,64.0252646108527,12.2874703506302,5.41528753308742,24.677525050085,4.63434066859826,24.5244589976384,29.546447643682,44834.5857614516,0,41.2521040418225,7.5977452668567e-07,15721.4166869454,0.0039049913508757,117144094.240678,3.44251449740393e-07,2.73239750842168,8.86577490631057e-07,5036.53541888274,3.62705009081522e-07,10.2444345461468,780.831911785074,0.25153348576269,2473.52051607954,0.986879390779661,0.00141920395530132,558800712821.375,1.96704785964636,29.4519993445979,54.2331550183547,69.5773714887455,4.78820281651256,1.49809537392724,168.360620046787,209.585699978299,123.973961706036,1.54824655624173,0.818876160703796,0.673725394733432,6363334637.83468,0.00100012061831828,0.996809453166899,3.44251449740393e-07,4.26475237426745,0.0454531311643053,0.33322337748425,23.1167254391043,0.218872405921828,0.13357269911406,0.370022671327974,0,1.6813337421561,0.725567499978589,287.347371487961
"34","C_33","No fishing",1,0.000314918433650842,407.968543891579,0.0344113343891856,6590.80248082181,2.76244240044599e-05,15782.4761232212,13367.0903988992,0.0567012992981546,0.371781585332256,431.765145931405,22.5024722753715,3.43126575754127,3.36670068754354,6.92835049549793,0.029109301627475,0.500195590770231,1034.22514546608,1122079.93039611,0,151.182851133894,0.0397884575252792,74.688561448256,0.0723103608851925,8844825336.7217,5.49732908299435e-06,155331.032260866,1.30218459547436e-05,0.0466462773131033,7.4668956961477,9.55499911777343,149.804670935778,30.0758223152022,6572.92727511425,6.63217450318266,0.00143712832433897,1157741194977.82,0,38.0047568791162,6.59995994145015,66.7835171872047,1.63301985750011,0.841226422567602,148.63054490574,0.128284524089866,132.170856575614,2.01201978382638,15.371069133134,23.5385786056399,484304106252.708,0.00377567698248225,20.7406439357445,5.49732908299435e-06,386.791252631543,0.424462224496093,0.0505852687036881,8.09678022409498,0.00551050365037842,0.133562630838999,0,0.254258792205792,1.70252876575906,0.734712367337337,5593.85669986027
"35","C_34","No fishing",1,15.2034217139446,3480.36773408909,0.0390803434437977,4761.01740101206,1.99668546936679e-05,11802.7131041175,10356.6698288581,0.0690966861917821,0.454986053855759,580.062239705117,36.8195077946248,4.90270629588177,3.34534762446499,18.7007399005881,0.00640785674996839,0.0672419134335585,586.389313254811,605941.25743561,0,138.222671742423,143.040899182692,1521.03998001758,0.0523837326776702,1557417813.66072,3.97345357632296e-06,25717.862597849,2057.37177675817,0.0925420574652611,188.698494455299,7.50984473070282,180.355531088783,0.73915137352021,4501.57600756234,1.48435747379228,0.00143139210661948,550681736672.644,1.85668172199311,33.9879053279532,7.07365016043223,62.0088076708733,1.29834693623071,0.359234080463804,130.819345934507,0.112603531701125,120.277093289181,1.80361354287859,54.0585722070054,113.511765763191,83703640620.872,0.00537056708335101,0.77853481109988,0.140696985078513,66.971354262206,0.172856933284394,0.0507354613356895,11.7245272653427,0.00690603457445511,0.133553674686051,0,0.226827105954879,2.58214966042483,1.11430946454378,4025.23517845616
"36","C_35","No fishing",1,1.03987680083703e-05,125.62771630377,0.172485953928692,606.205993925843,9.12172632313181e-07,1192.20061757148,814.639484616834,0.0838636035709718,0.524119679471783,636.650457513918,44.025254387235,7.34927717372108,4.39304032724106,1.5521356607126,0.00219962818911749,2.28075326491124,404.164870719907,67378.1003809544,0,30.419911371469,8013.35747887249,1.38885879939933e-06,0.000902827415042673,453494864.242584,0.00106135163123067,7567.21176992692,0.0079973817670184,6.0395213152421e-07,7.07870912926338e-07,14.2964890759567,185.675841112956,7.35846415615117,518.924625845343,1.03539601344712,0.000572183635416038,170301019834.158,0,58.5759937924801,5.35379354209961,72.2241707445463,1.58786969081473,0.148382987135336,160.830952063664,0.143805006391837,138.344644309732,1.98953445130094,0.409607535181642,0.277162283769563,32443553603.4544,0.00144490529751762,0.213154484376014,6.01580622153806e-07,23.5885204165823,1.65544524348917,0.226366436425033,6.61497136994902,0.0079990600297306,0.133567918589039,0,0,0.679571554212148,0.324581738806317,246.353251174568
"37","C_36","No fishing",1,0.000689031152490153,77.1635566347233,58.7488914803865,0.00129595497797989,1.50154113043269e-07,9.18912849565337,1.09759820648633,22.64256998524,0.63115170347282,1039.61964273832,71.3702836317262,10.4400038794997,724.275323999333,5750.5002685417,148.03613298465,951.694822402315,5.70587150866971e-07,3322.13376927609,0,72.5512835476749,5.70587150866971e-07,33.1932024138545,4.16774091161884e-05,1796899270.9156,5.70587150866971e-07,5.70587150866971e-07,4.0094111707639e-06,8456.21176762109,5.7717424474329e-07,2583.46668582952,1430.51726721826,0.0305375530328021,0.00101948091754136,29.8665651689235,0.165293814196352,3265.46260406021,133.272280152862,1449.63138535032,2560.63798996198,9974.77117019568,503.668051597221,174.831710694178,16805.054462697,34706.8751170754,14686.2767225134,259.879219935506,1.71175688870439e-06,1.71175688870439e-06,14270298313.3707,0.0806852672656868,10.7808168225852,5.70587150866971e-07,3.85238666511111,57.867055223535,148.90880562309,7506.71632700198,62.5440166037244,31.9775991178067,227.202284012062,4608.99661180769,86.283117704002,121.918859615787,1.71188427659498e-06
"38","C_37","No fishing",1,8.53350694820582e-06,360.487312522492,0.356755578791826,981.20880835288,7.48553241070686e-07,2263.80956805332,1771.75948520821,0.115334636958088,0.628875629612865,856.779765987972,69.0786163449114,10.3561837921217,4.72312816931051,35.5906301419752,4.7564620968543,42.6286940981184,18.2418028855489,79197.9743962328,0,75.0411184618545,9.18997437201092e-07,54287.0773373914,1.69656551802943e-05,310138840.021996,9.18997437201092e-07,9.18997437201092e-07,20.5289565548937,5036.16357451228,9.18997437201092e-07,18.2660384183226,791.347794924065,3.38529457499714,320.432996177821,2.23440372718683,0.000735624436937666,704620984946.622,0.7898248947785,76.2772970363597,54.2130656842301,80.207976834671,4.94444077550877,2.73657936878934,161.057922515313,261.375385357627,137.370272478128,1.79504796602075,0.18679354346703,0.0739233196893227,14909400215.5172,0.000752901614693988,0.277954318669973,9.18997437201092e-07,10.4983895331282,0.987917164848802,0.751565212102249,24.3236278987601,0.327511453609835,0.164431708370222,0.56606906207629,14.9820363420291,1.11568803562179,0.395733778871248,19.8641886822523
"39","C_38","No fishing",1,1.64739074007329e-06,954.600231674809,0.185931593146956,95.8114447863835,1.44507959655552e-07,372.087758285118,266.27959843041,0.145715581780765,0.620202066632,565.805666750434,39.8259760985882,6.35713570640659,6.58378774635917,142.359988336869,4.77343747924664,44.6978061452554,0.163877637325128,7811.68111290407,0,11.8948610283007,0.00401793885766218,9668.00214170677,3.28364688757486e-06,67629058.6607527,1.77411415070221e-07,1.77411415070221e-07,51.43897105427,0.0100365283902968,0.907547086300012,4.13461844634887,959.924177552464,4.44830048736544e-05,38.3017206894241,0.607638749074507,0.000723094192909735,158787246957.567,1.41559018536045,72.1137829797143,56.4799917196508,66.9288650014459,4.842089735586,6.91300713383275,73.1858984181619,260.624115378995,129.885752777751,1.70145817699776,0.201384702607118,0.121824240593477,5144064645.43795,0.00060868237079429,0.500603677199373,8.99973061026095e-07,3.26296726075236,0.0873342306371232,0.457706415723145,39.8053724708679,0.323159427723041,0.164342140583815,0.568260823674054,14.9839967293027,1.40212440228641,0.497332851264578,0.00190123179007395
"40","C_39","No fishing",1,0.201007601799265,715.65755046209,20.9285370490063,2.83778983641596,5.36653339508858e-08,6.595816308944,1.08238370117527,25.0091080455551,0.548243121895291,733.480891615183,38.6690740939432,6.82967661965094,286.540896255413,17482.7235226481,159.115338120516,955.575168737162,2.03928148793641e-07,448.231651520518,0,22.9589426838308,43.7245084616407,0.00112196496789628,0.261670790112595,1054721481.92971,2.03928148793641e-07,2.03928148793641e-07,952.219970216839,195336.317600154,12900.0342656749,1945.64905701788,961.381302173571,7.33736395392755e-06,15.9081491381952,11.1857920716991,0.15924089381475,3261.3436605243,187.911711815716,970.079874634846,2614.75524329577,5805.30214269734,274.079061812429,291.894087341559,8379.53999373154,10445.1175628012,10146.3563548118,183.111639924174,0.319373072782627,0.319373072782627,84973406806.0336,0.159321830204805,1.19836040313722,3.59458069127487e-05,51.2284658677474,38.1377382888085,96.4444214415163,2885.83232698357,48.3446071915896,23.6910324587681,22.71154045805,0,133.619320849215,188.573094909923,6.11784807054358e-07
"41","C_40","No fishing",1,1.95833451412421e-06,12.6096191657095,0.111259867139485,5059.64906704435,1.71783729309141e-07,7.10454609352756,0.842974295830098,0.099364962562199,0.491786654565855,460.029483583265,33.7199787187206,3.90148892018276,1.26392030350131,103.527917507736,4.6727002192006,42.5067338144305,2.10897679965298e-07,13371.5318892959,0,7.54191238466576,0.00456024577064239,16086.7605859963,38.3409963067265,1563166348.31707,2.10897679965298e-07,2.10897679965298e-07,1.41270433853241,1582.95380826906,1.0101578829637,2.60716831170562,838.480825597667,0.293831042322759,4685.22718458088,33.0634271714586,0.000735624453978977,669518244652.334,0.78984512065036,57.4060060438498,56.5048131875454,64.5514469651911,4.8480202483456,13.8377590569225,70.3847402683142,260.879044081219,103.61388968504,1.35513530498289,5.5742383951765,3.74288659333181,21087282748.2549,0.000576741247610587,0.156540199717567,2.10897679965298e-07,2.52845096675338,0.069493106784615,0.486923229090804,13.7526432532428,0.322594654578319,0.164339863240486,0.570243645490327,0,1.115687593829,0.395733766600965,93.3380866755039
"42","C_41","No fishing",1,0.158971600601698,0.0305490417064078,77.2252921197639,6.38761210708833e-07,5.60316851428697e-08,5.53331245546141,0.866323644780921,70.2626417740671,0.921583708436514,594.391985029856,156.546137889163,18.4031479763763,1551.66540643729,16143.8256978035,131.818079936054,942.907526205263,2.12920152465923e-07,1012.89096739125,0,13.9130952218736,0.00464343046900893,8.48744990914954e-06,6.38761210708833e-07,1955781465.69439,2.12920152465923e-07,2.12920152465923e-07,1.75976532110961e-06,3052.98198450633,1697.55429520563,951.959590395056,662.800236813853,0.0291200577832744,6.38761210708833e-07,63.2370873452259,0.16529380753965,1174.49163572028,265.215460041478,1277.34954711956,2826.20732329652,7185.04427924098,273.699497609645,491.745557512967,8155.73150953448,11380.2952066515,12302.05811009,216.393911320975,6.38761210708834e-07,6.38761210708834e-07,92688930629.5012,0.0814966946826047,7.37801373585079,2.12920152465923e-07,17.4553343233012,21.261943268693,87.3176154149919,598.428456319128,49.8637978574025,33.6507808431605,24.949376497012,0,86.2392442618348,121.819610013097,6.38761210708833e-07
"43","C_42","No fishing",1,3.43041551776544e-05,123.897612955002,0.1209613243596,1964.87338566487,3.00913641909249e-06,179.855810968965,21.6441798574632,0.0889108132416276,0.364068169343542,421.354011208886,30.7090468941395,3.96844695781244,3.351925470049,3.43356502596149,0.0290905083189225,1.83779135064534,1312.90040580262,211693.804352089,0.0024839929099069,85.2977151326126,28533.2027683304,1.98453795027271e-06,0.00292817766875478,435517486.11366,1.98453795027271e-06,32476.0186670413,0.0095329313410218,0.00571463743427346,1.33480590165905,12.5145092706804,136.805671422742,2.1835554449194,1744.66149487067,1.24361775955135,0.00057218310397591,536198435102.623,0,56.9581261821102,6.17207273560945,71.3495053227973,1.63053308841739,1.00355514486103,149.26142237426,0.133321361573167,130.037109062948,1.93500933319828,1.5789703139703,1.96277991011209,75307627169.6592,0.00148692404880453,0.202737791035603,1.98453795027271e-06,47.9441810313856,0.980770313960918,0.200176989327043,7.38617578784766,0.00806933033634881,0.133564486170367,0,0,0.679571592909875,0.324581719332659,1537.74290217842
"44","C_43","No fishing",1,1.15104386303384e-05,93.8926942278282,0.247158099340502,1354.26688472584,1.00968759915249e-06,3634.82294829128,3172.55283111067,0.0960229550210234,0.4082167931362,478.050775755969,46.3717163013569,3.90091733112242,3.42320651252663,59.9200634746956,4.80504519979327,42.0315923898616,492.391940922724,122522.661587534,0.000652235459046571,52.388721342571,0.012927102191956,4758.46106941946,0.000107523347456105,156227662.91692,1.23958267977229e-06,0.000349085485039602,29.8361189048382,0.0321400018752857,2.3438598101962,13.268993751122,788.625976111513,3.87282724407824,604.017586595772,6.58387295045461,0.000735624435457543,931741609633.444,0.789834266460199,79.9464877329185,55.383454023023,73.9119201708456,4.91651704157467,7.64693408890786,118.873445814714,261.352823710535,143.751826757418,1.88059690838711,0.315627602564534,0.178672145236269,13512272372.666,0.000694903800245898,0.15654990228338,1.23958267977229e-06,3.34949355122817,0.0694935134468849,0.664078536779988,23.5251421100025,0.324231742183971,0.16440600488887,0.565116573354737,0,1.11568792392312,0.39573377967803,51.3190909448376
"45","C_44","No fishing",1,7.25213923353358e-07,0.00195778991408438,37.3386633534602,7.36475919871122e-07,6.36152564345391e-08,26.9008873189192,5.3143087131157,21.5780855414021,0.426714765092207,491.854928981918,53.4111110413723,6.70709400486275,157.789578967728,20586.6108149062,140.995357250983,972.274103419406,2.41737726471692e-07,1224.13073028088,0,13.3835614260596,0.00571631499589503,5.87282845130711e-05,7.25030960990061e-07,2211032601.05867,2.41737726471692e-07,2.41737726471692e-07,1353.44649752575,8942.47393154494,240947.864945336,461.290121065331,742.127162949114,7.66949394373052e-06,0.000411295367676025,25.1889430180672,0.165293802732637,70866.1405661516,130.647918344684,1233.8870852655,2928.20063325569,7635.52499153804,297.101426496799,551.849346831463,8700.32788188073,9695.21819784613,12957.2637216054,228.716875277799,0.11746393513576,0.11746393513576,16347589720.5983,0.105200368977527,0.605967638085254,2.41737726471692e-07,15.0194040708456,24.3769366026108,164.077993813832,455.436807610216,44.6204800336636,30.6117485489586,24.3443804149109,4607.70642624756,86.2749419622321,121.903215941822,7.25213923355612e-07
"46","C_45","No fishing",1,10.1747033030833,1131.99934063368,0.0797627045237028,9226.95821396242,8.00125874885817e-06,4307.28591381674,3440.83958365466,0.0756895384070353,0.550922439889805,583.143479673094,35.5006648895515,5.19092560449497,3.46981627436846,1.9389837383821,0.00640784380508109,0.196964620759411,2841.7324802215,245624.343407977,0,115.996838988594,167.978894794514,3.04234320477087,12.6807736867091,7253210579.22712,1.59227068880777e-06,83197.5755184501,1775.60481708765,2042.40331634631,586.248110292806,12.1151422605941,176.38946728351,0.000496445448265367,46820.5029553494,45.7328860557757,0.00143139195625827,1103259073273.98,1.85426774389599,32.711498868404,4.17230331428774,60.1099704137764,1.19868608661772,0.359231333067005,162.887469056929,0.134935860813694,115.98354618573,1.73674047006351,579.541169586735,1265.85449093261,291012457392.564,0.0057985623326297,0.778407966218108,0.00140315862229395,215.512539856553,0.480869039322511,0.0745731493813045,7.33421716876696,0.00913372806958154,0.133567170994593,0,0,2.5821451009804,1.11430937931591,3322.7414375671
